date,keywords,emails
01231115,1,925
01231115,10,399
01231115,16,236
01231115,4,1073
01231115,5,666
01231115,9,197
01231115,0,325
01231115,0,677
01231115,3,361
01231115,9,248
01231117,9,1797
01231119,3,1020
01231120,1,1342
01231120,12,507
01231120,13,368
01231120,13,487
01231120,16,1363
01231120,2,386
01231120,4,178
01231120,4,359
01231120,5,457
01231120,5,528
01231120,0,187
01231120,1,248
01231120,13,217
01231120,4,446
01231120,8,496
01231122,11,487
01231122,13,444
01231123,3,197
01231125,3,197
01231125,5,177
01231125,5,307
01231125,5,471
01231125,8,303
01231125,0,580
01231125,10,491
01231125,19,1180
01231125,3,448
01231126,3,630
01231130,12,584
01231130,14,370
01231130,15,647
01231130,2,1848
01231130,2,308
01231130,3,440
01231130,5,271
01231130,6,325
01231130,8,148
01231130,8,318
01231130,0,239
01231130,0,342
01231130,0,934
01231130,2,487
01231130,2,487
01231130,3,405
01231130,3,787
01231130,5,1407
01231130,7,328
01231131,38,866
01231132,14,543
01231134,45,337
01231135,10,1999
01231135,10,397
01231135,11,351
01231135,12,410
01231135,18,1333
01231135,2,368
01231135,2,671
01231135,4,284
01231135,5,405
01231135,1,256
01231135,18,251
01231135,57,447
01231138,30,303
01231140,11,967
01231140,13,258
01231140,15,1489
01231140,2,370
01231140,4,723
01231140,5,237
01231140,5,288
01231140,5,443
01231140,8,304
01231140,8,687
01231140,0,251
01231140,5,677
01231140,6,775
01231145,10,319
01231145,10,371
01231145,11,670
01231145,11,843
01231145,12,1444
01231145,3,108
01231145,3,389
01231145,5,319
01231145,5,395
01231145,8,314
01231145,0,276
01231145,3,325
01231145,6,328
01231148,7,283
01231150,15,1999
01231150,2,304
01231150,3,328
01231150,5,180
01231150,6,677
01231150,8,181
01231150,8,487
01231150,0,189
01231150,0,390
01231150,15,296
01231150,2,419
01231150,2,997
01231150,4,423
01231151,2,562
01231153,20,588
01231153,5,220
01231155,1,417
01231155,12,229
01231155,13,605
01231155,3,296
01231155,3,397
01231155,5,296
01231155,5,972
01231155,0,197
01231155,12,188
01231159,16,407
01231200,10,1140
01231200,10,1479
01231200,12,281
01231200,13,256
01231200,13,628
01231200,2,239
01231200,4,337
01231200,5,224
01231200,5,324
01231200,5,325
01231200,5,361
01231200,6,1044
01231200,8,495
01231200,9,303
01231200,3,239
01231200,3,337
01231200,6,714
01231201,2,1156
01231204,5,277
01231205,11,1235
01231205,11,307
01231205,15,737
01231205,2,276
01231205,3,303
01231205,3,325
01231205,5,223
01231205,5,347
01231205,5,393
01231205,6,373
01231205,7,373
01231205,8,293
01231205,1,663
01231205,5,162
01231205,5,223
01231208,26,371
01231208,6,663
01231209,4,236
01231210,1,345
01231210,10,197
01231210,10,237
01231210,12,258
01231210,13,543
01231210,15,611
01231210,2,1107
01231210,2,689
01231210,3,377
01231210,5,389
01231210,5,833
01231210,7,670
01231210,15,697
01231210,2,872
01231210,8,258
01231211,1,588
01231215,10,636
01231215,15,852
01231215,17,803
01231215,2,251
01231215,2,273
01231215,2,718
01231215,20,1242
01231215,4,279
01231215,4,478
01231215,5,938
01231215,6,616
01231215,0,180
01231215,12,446
01231215,8,328
01231217,13,1140
01231219,6,325
01231220,15,1044
01231220,15,1142
01231220,16,1455
01231220,2,174
01231220,3,237
01231220,3,405
01231220,4,496
01231220,5,236
01231220,5,361
01231220,5,842
01231220,0,187
01231220,0,192
01231220,0,197
01231220,0,229
01231220,0,293
01231220,0,296
01231220,1,256
01231220,17,313
01231220,2,407
01231223,2,397
01231224,4,323
01231225,1,423
01231225,10,1262
01231225,10,714
01231225,12,569
01231225,15,1797
01231225,4,480
01231225,2,325
01231227,16,1671
01231229,7,345
01231229,9,1069
01231230,1,251
01231230,10,256
01231230,17,370
01231230,2,829
01231230,20,2237
01231230,5,342
01231230,8,1751
01231230,8,236
01231230,0,239
01231230,0,370
01231230,0,803
01231230,4,480
01231230,7,347
01231233,51,417
01231234,13,1034
01231235,10,229
01231235,18,564
01231235,2,358
01231235,2,367
01231235,3,248
01231235,5,323
01231235,7,587
01231235,9,395
01231235,9,570
01231235,12,1099
01231235,5,189
01231238,2,189
01231239,2,321
01231240,11,395
01231240,11,601
01231240,12,828
01231240,13,989
01231240,15,1072
01231240,4,621
01231240,8,580
01231240,0,333
01231240,0,479
01231240,0,484
01231240,0,759
01231240,12,255
01231240,2,843
01231240,3,148
01231242,0,687
01231245,10,223
01231245,12,1137
01231245,2,178
01231245,2,248
01231245,3,358
01231245,4,611
01231245,5,192
01231245,5,344
01231245,5,487
01231245,0,217
01231245,0,304
01231245,0,869
01231245,15,708
01231250,10,1301
01231250,10,1977
01231250,12,562
01231250,12,666
01231250,13,762
01231250,4,590
01231250,0,276
01231250,6,1262
01231255,13,1093
01231255,5,271
01231255,8,872
01231255,0,628
01231255,10,935
01231255,5,1069
01231255,5,446
01231300,1,370
01231300,10,342
01231300,12,370
01231300,2,217
01231300,3,239
01231300,3,276
01231300,5,1489
01231300,5,239
01231300,5,647
01231300,6,337
01231300,8,178
01231300,0,632
01231300,3,189
01231300,3,303
01231300,3,361
01231305,13,590
01231305,0,328
01231305,0,369
01231305,11,386
01231305,5,180
01231308,6,361
01231308,8,345
01231309,19,1137
01231310,1,180
01231310,10,677
01231310,20,967
01231310,8,319
01231310,8,478
01231310,2,405
01231310,4,256
01231312,7,308
01231313,3,588
01231315,10,550
01231315,2,453
01231315,3,296
01231315,5,220
01231315,5,328
01231315,5,338
01231315,6,223
01231315,6,318
01231315,7,367
01231315,8,288
01231315,0,237
01231315,0,308
01231315,0,344
01231315,4,307
01231316,0,369
01231316,5,1164
01231317,2,580
01231317,3,507
01231318,12,283
01231320,10,236
01231320,2,197
01231320,3,756
01231320,5,237
01231320,5,671
01231320,5,737
01231320,6,303
01231320,10,180
01231321,2,258
01231323,9,1136
01231324,4,224
01231325,10,342
01231325,15,1020
01231325,2,304
01231325,2,448
01231325,2,484
01231325,3,405
01231325,5,335
01231325,5,359
01231325,5,440
01231325,8,345
01231325,0,313
01231325,0,480
01231325,0,677
01231325,1,487
01231325,4,758
01231325,5,307
01231330,10,281
01231330,10,337
01231330,10,718
01231330,13,588
01231330,2,395
01231330,3,324
01231330,5,239
01231330,7,239
01231330,7,279
01231330,8,174
01231330,12,333
01231330,2,1107
01231330,2,273
01231330,5,550
01231330,9,370
01231333,17,646
01231334,66,447
01231335,10,611
01231335,10,689
01231335,12,562
01231335,2,224
01231335,3,460
01231335,5,229
01231335,5,361
01231335,0,319
01231335,1,187
01231335,20,181
01231335,8,325
01231336,9,368
01231336,2,419
01231340,14,451
01231340,3,335
01231340,5,197
01231340,5,417
01231340,0,223
01231340,0,293
01231340,0,544
01231340,2,258
01231340,6,337
01231344,19,407
01231344,3,197
01231345,10,1037
01231345,10,1107
01231345,10,1140
01231345,10,1489
01231345,12,1235
01231345,16,1987
01231345,3,328
01231345,5,462
01231345,6,276
01231345,7,373
01231345,0,1090
01231345,0,293
01231345,0,671
01231345,6,1020
01231346,20,487
01231347,17,2106
01231350,1,197
01231350,10,236
01231350,12,611
01231350,17,462
01231350,2,296
01231350,2,358
01231350,20,1999
01231350,3,562
01231350,4,423
01231350,7,907
01231350,9,377
01231350,0,584
01231350,13,325
01231350,14,371
01231350,27,389
01231354,8,303
01231355,10,373
01231355,10,491
01231355,16,829
01231355,3,332
01231355,5,251
01231355,0,248
01231355,1,189
01231357,5,714
01231358,1,256
01231400,12,444
01231400,3,192
01231400,4,325
01231400,4,453
01231400,4,677
01231400,5,304
01231400,5,869
01231400,6,803
01231400,7,192
01231400,8,224
01231400,0,239
01231400,0,314
01231400,0,534
01231400,1,308
01231400,12,284
01231400,5,337
01231400,5,390
01231402,4,368
01231403,0,1363
01231404,11,1333
01231404,0,239
01231405,10,1489
01231405,10,495
01231405,11,254
01231405,2,616
01231405,8,303
01231405,0,188
01231405,0,397
01231405,2,1166
01231405,5,451
01231405,5,872
01231407,9,361
01231410,1,423
01231410,1,480
01231410,11,276
01231410,11,670
01231410,11,670
01231410,15,236
01231410,4,148
01231410,5,496
01231410,6,296
01231410,8,1180
01231410,0,1301
01231410,13,371
01231410,4,277
01231415,10,1342
01231415,10,328
01231415,10,479
01231415,13,1751
01231415,2,457
01231415,20,859
01231415,5,1048
01231415,5,407
01231415,5,628
01231415,6,187
01231415,7,229
01231415,8,405
01231415,0,543
01231415,3,328
01231415,48,417
01231419,6,142
01231420,1,324
01231420,10,251
01231420,13,1262
01231420,15,1448
01231420,4,440
01231420,5,217
01231420,5,621
01231420,6,178
01231420,6,580
01231420,9,422
01231420,9,570
01231420,0,283
01231420,0,341
01231423,11,511
01231425,10,256
01231425,10,405
01231425,10,480
01231425,10,507
01231425,2,1050
01231425,2,177
01231425,5,223
01231425,6,528
01231425,2,358
01231425,2,646
01231428,1,318
01231428,45,256
01231430,2,687
01231430,3,337
01231430,3,852
01231430,6,239
01231430,6,677
01231430,8,588
01231430,9,328
01231430,0,239
01231430,0,256
01231430,0,304
01231430,2,237
01231430,2,255
01231430,8,370
01231434,0,328
01231435,13,351
01231435,3,254
01231435,3,318
01231435,5,303
01231435,5,682
01231435,6,304
01231435,8,236
01231435,3,671
01231435,5,1073
01231435,5,1246
01231435,5,325
01231439,9,258
01231440,12,345
01231440,3,370
01231440,5,248
01231440,10,479
01231440,13,181
01231440,15,842
01231440,2,325
01231440,4,307
01231440,43,651
01231440,5,369
01231440,8,616
01231444,5,646
01231444,8,237
01231445,14,1073
01231445,22,697
01231445,3,189
01231445,5,417
01231445,5,587
01231445,6,239
01231445,8,251
01231445,9,688
01231445,0,276
01231445,2,303
01231445,6,389
01231450,16,938
01231450,5,313
01231450,6,229
01231450,7,1009
01231450,0,174
01231450,0,580
01231450,3,308
01231450,6,399
01231452,4,1864
01231452,10,682
01231455,10,229
01231455,10,758
01231455,4,437
01231455,5,405
01231455,5,437
01231455,7,220
01231455,7,279
01231455,0,197
01231455,0,714
01231455,12,569
01231455,2,288
01231455,6,333
01231456,20,1588
01231500,1,446
01231500,2,337
01231500,4,842
01231500,5,197
01231500,5,239
01231500,5,281
01231500,7,192
01231500,7,570
01231500,7,919
01231500,9,319
01231500,0,239
01231500,0,276
01231500,0,342
01231500,0,370
01231500,0,487
01231500,0,628
01231500,1,197
01231500,11,337
01231500,12,188
01231500,2,407
01231500,5,271
01231503,0,223
01231505,1,584
01231505,11,410
01231505,11,888
01231505,2,291
01231505,3,293
01231505,6,365
01231505,7,284
01231505,7,496
01231505,8,328
01231505,0,296
01231505,5,361
01231505,5,605
01231507,3,550
01231508,2,148
01231509,7,1034
01231510,15,1670
01231510,3,842
01231510,5,248
01231510,7,480
01231510,8,671
01231510,0,178
01231510,0,303
01231510,0,446
01231510,2,677
01231513,0,843
01231515,10,1521
01231515,10,248
01231515,7,254
01231515,7,256
01231515,0,187
01231515,0,324
01231515,10,993
01231515,14,325
01231515,8,142
01231515,9,386
01231516,12,223
01231517,37,308
01231518,14,342
01231520,10,1262
01231520,20,1044
01231520,22,515
01231520,35,1912
01231520,4,251
01231520,5,254
01231520,5,258
01231520,5,487
01231520,5,843
01231520,6,368
01231520,6,377
01231520,0,236
01231520,0,345
01231520,2,373
01231520,6,453
01231525,10,687
01231525,11,666
01231525,2,423
01231525,5,187
01231525,5,308
01231525,7,491
01231525,0,564
01231525,12,369
01231526,5,405
01231526,2,347
01231529,58,447
01231530,18,1156
01231530,22,1797
01231530,4,220
01231530,5,258
01231530,5,395
01231530,0,239
01231530,0,337
01231530,11,370
01231530,2,405
01231530,7,321
01231532,3,296
01231532,7,880
01231533,20,325
01231535,3,417
01231535,40,2237
01231535,5,1099
01231535,6,237
01231535,7,1363
01231535,8,237
01231535,0,1009
01231535,0,611
01231535,3,314
01231535,3,361
01231535,5,197
01231535,5,256
01231535,5,796
01231540,15,479
01231540,16,229
01231540,2,307
01231540,4,181
01231540,5,520
01231540,6,377
01231540,8,534
01231540,9,347
01231545,13,256
01231545,5,283
01231545,5,303
01231545,5,328
01231545,5,507
01231545,5,687
01231545,8,590
01231545,0,148
01231545,0,217
01231545,0,224
01231545,0,324
01231545,3,495
01231545,3,588
01231545,9,239
01231548,36,188
01231550,1,223
01231550,11,162
01231550,13,451
01231550,2,448
01231550,2,543
01231550,20,1618
01231550,5,236
01231550,5,338
01231550,6,319
01231550,9,621
01231550,0,321
01231550,2,471
01231550,4,440
01231550,5,446
01231552,0,189
01231552,6,223
01231553,20,162
01231554,6,318
01231555,20,2277
01231555,3,304
01231555,4,237
01231555,5,189
01231555,7,487
01231555,8,590
01231555,0,271
01231555,0,328
01231555,1,303
01231555,12,419
01231555,6,325
01231558,3,251
01231600,1,239
01231600,1,276
01231600,10,237
01231600,10,337
01231600,10,443
01231600,10,833
01231600,5,197
01231600,5,258
01231600,5,289
01231600,8,248
01231600,8,370
01231600,9,239
01231600,12,407
01231600,2,358
01231600,4,328
01231600,5,251
01231602,3,325
01231605,10,765
01231605,13,318
01231605,2,229
01231605,2,588
01231605,5,507
01231605,5,570
01231605,7,281
01231605,8,255
01231605,8,287
01231605,8,341
01231605,0,1262
01231605,0,580
01231605,3,236
01231605,6,337
01231605,6,663
01231605,8,479
01231607,10,192
01231610,1,174
01231610,10,351
01231610,16,1448
01231610,3,405
01231610,3,564
01231610,5,256
01231610,0,345
01231610,0,446
01231610,0,972
01231610,1,989
01231610,18,616
01231610,19,611
01231612,24,371
01231615,10,345
01231615,13,872
01231615,2,239
01231615,2,448
01231615,27,1987
01231615,3,197
01231615,5,319
01231615,5,419
01231615,7,148
01231615,7,303
01231615,8,935
01231615,9,1140
01231615,0,687
01231615,5,361
01231615,6,480
01231620,10,395
01231620,12,670
01231620,2,1624
01231620,3,236
01231620,4,1072
01231620,0,1020
01231620,0,1363
01231620,0,258
01231620,0,389
01231620,10,487
01231620,13,308
01231620,2,187
01231620,4,178
01231620,5,248
01231620,7,308
01231625,1,361
01231625,1,570
01231625,10,423
01231625,10,437
01231625,15,192
01231625,18,803
01231625,6,296
01231625,6,304
01231625,8,630
01231625,0,284
01231625,0,451
01231630,1,440
01231630,10,344
01231630,12,1797
01231630,14,756
01231630,2,239
01231630,4,337
01231630,5,321
01231630,5,386
01231630,5,838
01231630,8,337
01231630,9,937
01231630,0,239
01231630,10,397
01231630,18,287
01231630,2,178
01231630,43,580
01231630,56,651
01231630,8,358
01231631,24,883
01231632,28,296
01231632,4,907
01231633,12,1093
01231635,10,925
01231635,12,296
01231635,4,325
01231635,5,718
01231635,7,647
01231635,0,371
01231635,0,405
01231635,2,580
01231637,17,296
01231639,4,288
01231640,1,1552
01231640,2,324
01231640,2,437
01231640,20,1235
01231640,20,687
01231640,7,550
01231640,8,197
01231640,23,328
01231642,14,180
01231643,5,1999
01231645,20,1210
01231645,5,181
01231645,102,447
01231645,4,324
01231649,12,189
01231650,11,256
01231650,17,368
01231650,8,223
01231650,0,632
01231650,14,325
01231650,4,441
01231650,43,188
01231653,7,377
01231655,2,258
01231655,3,197
01231655,5,321
01231655,8,487
01231655,0,236
01231655,10,569
01231655,2,1020
01231655,3,417
01231655,5,446
01231655,7,342
01231700,1,223
01231700,1,762
01231700,10,737
01231700,11,220
01231700,2,192
01231700,2,359
01231700,2,365
01231700,21,689
01231700,23,1262
01231700,3,148
01231700,3,239
01231700,5,148
01231700,5,192
01231700,5,337
01231700,5,443
01231700,5,543
01231700,6,370
01231700,7,370
01231700,7,677
01231700,8,237
01231700,8,239
01231700,9,1772
01231700,0,480
01231700,0,495
01231700,11,628
01231700,15,325
01231700,48,833
01231700,5,337
01231701,10,636
01231704,6,236
01231705,12,328
01231705,13,2277
01231705,2,237
01231705,23,1156
01231705,3,295
01231705,3,358
01231705,4,224
01231705,6,377
01231705,7,251
01231705,0,217
01231705,0,251
01231705,3,108
01231706,11,511
01231709,2,308
01231710,10,325
01231710,3,647
01231710,4,528
01231710,5,321
01231710,5,390
01231710,5,588
01231710,6,237
01231710,9,359
01231710,0,162
01231710,0,256
01231710,2,248
01231710,3,405
01231710,4,307
01231710,5,303
01231712,17,293
01231713,2,284
01231713,2,543
01231715,10,1044
01231715,10,181
01231715,10,345
01231715,10,405
01231715,13,1099
01231715,15,1588
01231715,3,189
01231715,5,239
01231715,7,718
01231715,9,480
01231715,0,670
01231715,5,325
01231716,9,333
01231718,20,651
01231720,10,934
01231720,2,345
01231720,2,520
01231720,2,550
01231720,4,307
01231720,5,187
01231720,5,277
01231720,5,562
01231720,6,373
01231720,6,515
01231720,9,319
01231720,1,229
01231720,2,174
01231720,4,291
01231720,8,697
01231721,13,342
01231721,20,677
01231723,2,671
01231725,1,842
01231725,15,2106
01231725,2,189
01231725,4,934
01231725,6,296
01231725,8,296
01231725,9,570
01231725,0,303
01231725,0,471
01231725,15,457
01231725,3,446
01231725,4,457
01231725,5,423
01231725,5,484
01231727,1,313
01231729,10,248
01231730,3,178
01231730,3,239
01231730,4,370
01231730,5,220
01231730,5,279
01231730,5,368
01231730,6,682
01231730,7,239
01231730,7,443
01231730,9,588
01231730,0,258
01231730,0,718
01231730,0,759
01231730,11,328
01231730,2,337
01231730,4,283
01231730,5,671
01231730,7,397
01231735,10,303
01231735,11,880
01231735,15,928
01231735,4,319
01231735,5,407
01231735,6,271
01231735,6,295
01231735,0,842
01231735,2,318
01231735,5,967
01231737,0,256
01231740,10,1034
01231740,14,1521
01231740,15,1099
01231740,20,1497
01231740,3,325
01231740,3,487
01231740,4,328
01231740,4,587
01231740,0,281
01231740,0,308
01231740,0,361
01231740,10,872
01231742,9,842
01231745,10,255
01231745,10,904
01231745,11,395
01231745,13,444
01231745,3,251
01231745,4,192
01231745,8,491
01231745,0,677
01231745,1,407
01231745,3,367
01231745,4,197
01231745,7,386
01231745,8,787
01231749,5,197
01231750,1,321
01231750,10,177
01231750,2,787
01231750,5,237
01231750,5,410
01231750,7,148
01231750,7,248
01231750,7,325
01231750,0,276
01231750,0,358
01231753,3,223
01231753,89,714
01231754,5,417
01231755,10,1136
01231755,10,397
01231755,17,1235
01231755,17,1599
01231755,2,389
01231755,4,304
01231755,5,1076
01231755,6,304
01231755,1,189
01231755,2,765
01231755,4,440
01231758,27,180
01231759,3,405
01231800,11,236
01231800,13,605
01231800,2,223
01231800,3,337
01231800,4,239
01231800,5,239
01231800,5,367
01231800,0,303
01231800,32,342
01231800,5,328
01231800,7,229
01231800,8,333
01231801,48,283
01231803,5,1848
01231803,25,296
01231803,4,673
01231805,2,223
01231805,25,1162
01231805,5,688
01231805,8,197
01231805,0,321
01231806,5,361
01231807,2,347
01231809,0,446
01231809,0,479
01231810,15,256
01231810,2,294
01231810,5,162
01231810,5,314
01231810,5,588
01231810,7,714
01231810,0,148
01231810,0,777
01231810,10,256
01231810,10,446
01231810,13,325
01231810,5,601
01231810,7,237
01231812,4,108
01231815,1,612
01231815,15,1073
01231815,5,1037
01231815,5,192
01231815,5,324
01231815,5,325
01231815,6,192
01231815,0,251
01231815,0,325
01231815,1,181
01231815,13,178
01231815,13,271
01231817,11,229
01231817,24,308
01231817,25,347
01231818,13,646
01231818,4,484
01231818,4,507
01231820,1,248
01231820,1,437
01231820,15,1448
01231820,20,1363
01231820,6,405
01231820,0,289
01231820,0,842
01231820,1,369
01231820,5,447
01231820,6,288
01231822,0,369
01231823,37,296
01231824,18,325
01231825,1,1442
01231825,1,189
01231825,15,759
01231825,17,1591
01231825,26,254
01231825,4,187
01231825,4,666
01231825,5,296
01231825,7,1140
01231825,7,1506
01231825,7,460
01231825,0,395
01231825,0,417
01231825,4,1235
01231825,7,371
01231827,10,377
01231829,6,925
01231830,1,293
01231830,10,1751
01231830,10,233
01231830,10,570
01231830,12,1069
01231830,12,328
01231830,2,220
01231830,2,220
01231830,3,239
01231830,4,293
01231830,4,448
01231830,5,181
01231830,5,611
01231830,5,838
01231830,5,843
01231830,5,972
01231830,6,451
01231830,6,907
01231830,0,332
01231830,0,337
01231830,0,370
01231830,2,670
01231830,63,935
01231830,7,371
01231833,5,997
01231835,1,407
01231835,10,256
01231835,10,377
01231835,15,1959
01231835,4,254
01231835,5,174
01231835,5,543
01231835,0,670
01231835,0,671
01231835,10,689
01231835,2,889
01231835,3,308
01231835,7,569
01231840,10,345
01231840,10,888
01231840,3,448
01231840,5,258
01231840,5,324
01231840,5,361
01231840,5,590
01231840,0,239
01231840,1,197
01231840,2,550
01231840,8,237
01231841,2,417
01231841,3,651
01231842,108,447
01231844,10,328
01231844,53,328
01231845,10,237
01231845,10,451
01231845,15,440
01231845,20,1481
01231845,23,1073
01231845,5,852
01231845,7,480
01231845,12,1020
01231845,14,180
01231845,3,687
01231845,7,217
01231845,9,229
01231850,1,281
01231850,12,632
01231850,2,256
01231850,2,328
01231850,5,142
01231850,5,248
01231850,5,279
01231850,5,335
01231850,7,187
01231850,8,422
01231851,8,480
01231855,16,296
01231855,2,687
01231855,3,562
01231855,4,255
01231855,4,611
01231855,5,1072
01231855,5,321
01231855,6,223
01231855,8,1156
01231855,8,236
01231855,8,443
01231855,9,345
01231855,0,405
01231855,2,358
01231859,1,342
01231900,10,471
01231900,11,303
01231900,13,347
01231900,2,337
01231900,3,223
01231900,4,189
01231900,5,239
01231900,5,307
01231900,6,223
01231900,8,370
01231900,9,441
01231900,0,337
01231900,0,370
01231900,27,562
01231900,30,335
01231902,0,1999
01231905,1,677
01231905,15,491
01231905,18,1501
01231905,3,233
01231905,4,663
01231905,5,493
01231905,7,251
01231905,8,197
01231905,0,325
01231905,4,192
01231910,1,444
01231910,10,883
01231910,12,803
01231910,14,570
01231910,3,323
01231910,5,998
01231910,7,308
01231913,7,251
01231914,68,337
01231915,15,1246
01231915,5,148
01231915,0,328
01231915,1,1140
01231915,1,682
01231915,10,829
01231915,2,1262
01231915,2,303
01231920,1,935
01231920,2,276
01231920,2,358
01231920,4,487
01231920,5,293
01231920,5,319
01231920,6,162
01231920,9,181
01231920,0,377
01231920,14,325
01231920,8,373
01231925,11,838
01231925,5,405
01231925,6,308
01231925,6,325
01231925,7,758
01231925,0,256
01231925,0,389
01231925,0,405
01231925,0,496
01231925,2,371
01231925,42,296
01231925,8,386
01231928,40,283
01231930,13,1090
01231930,14,368
01231930,15,687
01231930,17,1236
01231930,2,588
01231930,20,1234
01231930,3,239
01231930,3,647
01231930,4,697
01231930,5,239
01231930,5,258
01231930,5,616
01231930,5,967
01231930,7,294
01231930,7,528
01231930,7,543
01231930,0,337
01231930,0,588
01231930,14,180
01231930,15,178
01231930,17,237
01231930,23,390
01231930,4,389
01231930,9,361
01231930,9,395
01231935,15,444
01231935,2,248
01231935,2,248
01231935,3,612
01231935,5,177
01231935,5,793
01231935,7,256
01231935,7,365
01231935,8,373
01231935,9,318
01231935,9,937
01231935,29,283
01231935,9,628
01231938,12,370
01231939,7,236
01231940,15,276
01231940,2,1166
01231940,2,284
01231940,22,1814
01231940,4,1444
01231940,6,296
01231940,10,872
01231940,2,108
01231940,43,236
01231940,45,314
01231940,48,342
01231940,5,277
01231940,5,304
01231940,5,605
01231942,11,223
01231944,30,296
01231944,45,304
01231945,10,288
01231945,10,587
01231945,10,993
01231945,12,351
01231945,18,1020
01231945,3,314
01231945,5,271
01231945,5,419
01231945,6,777
01231945,7,1489
01231945,7,174
01231945,9,258
01231945,0,237
01231945,2,358
01231945,2,487
01231945,45,347
01231950,2,223
01231950,4,437
01231950,7,1140
01231950,7,1363
01231950,8,236
01231950,0,303
01231950,5,479
01231950,5,580
01231951,41,487
01231952,10,446
01231952,15,189
01231955,13,437
01231955,2,377
01231955,20,515
01231955,0,236
01231955,0,407
01231955,21,180
01231955,8,342
01231957,19,333
01231958,8,546
01231959,31,417
01232000,10,293
01232000,2,370
01232000,2,487
01232000,3,239
01232000,3,446
01232000,4,239
01232000,5,271
01232000,5,423
01232000,0,337
01232000,16,347
01232000,19,337
01232000,2,718
01232000,4,229
01232000,67,889
01232005,2,224
01232005,5,258
01232005,7,217
01232005,9,588
01232005,0,142
01232005,0,621
01232005,2,296
01232005,5,822
01232007,2,347
01232008,25,313
01232008,39,328
01232009,1,220
01232010,10,405
01232010,12,714
01232010,5,192
01232010,5,446
01232010,6,453
01232010,8,256
01232010,8,496
01232010,0,324
01232010,0,407
01232010,0,714
01232010,10,328
01232012,2,487
01232015,15,345
01232015,3,180
01232015,4,447
01232015,4,880
01232015,5,187
01232015,7,248
01232015,8,365
01232015,0,197
01232015,0,344
01232015,2,1069
01232015,2,181
01232015,3,325
01232015,6,308
01232015,69,651
01232020,10,321
01232020,10,395
01232020,11,223
01232020,15,564
01232020,17,443
01232020,2,162
01232020,2,178
01232020,2,308
01232020,20,866
01232020,5,1044
01232020,5,293
01232020,5,399
01232020,5,417
01232020,5,453
01232020,6,880
01232020,7,358
01232020,8,1044
01232020,0,507
01232020,2,328
01232020,5,256
01232025,12,838
01232025,15,590
01232025,6,842
01232025,7,223
01232025,7,359
01232025,0,303
01232025,0,718
01232025,1,843
01232025,5,325
01232025,6,180
01232028,0,304
01232028,100,304
01232030,1,373
01232030,13,1048
01232030,16,938
01232030,2,284
01232030,4,239
01232030,5,239
01232030,7,1262
01232030,8,337
01232030,0,279
01232030,15,361
01232030,7,370
01232035,1,397
01232035,12,671
01232035,2,337
01232035,4,405
01232035,6,281
01232035,6,611
01232035,8,377
01232035,0,220
01232035,0,296
01232035,0,296
01232037,44,361
01232037,9,188
01232040,1,307
01232040,10,395
01232040,17,236
01232040,2,189
01232040,4,321
01232040,5,276
01232040,5,303
01232040,6,108
01232040,8,1262
01232040,25,229
01232040,5,550
01232040,5,677
01232042,6,646
01232043,8,616
01232045,3,229
01232045,3,417
01232045,5,588
01232045,6,148
01232045,6,256
01232045,0,663
01232046,28,368
01232048,5,189
01232050,2,248
01232050,3,345
01232050,3,756
01232050,4,443
01232050,5,318
01232050,5,324
01232050,5,480
01232050,6,197
01232050,6,462
01232050,6,670
01232050,7,224
01232050,8,621
01232050,9,612
01232050,11,251
01232050,28,283
01232052,8,410
01232055,1,333
01232055,10,174
01232055,12,605
01232055,15,345
01232055,20,569
01232055,3,328
01232055,3,358
01232055,4,248
01232058,0,677
01232058,22,283
01232058,45,325
01232100,10,239
01232100,10,251
01232100,11,239
01232100,2,328
01232100,4,337
01232100,4,495
01232100,7,417
01232100,0,303
01232100,0,361
01232100,0,389
01232100,0,677
01232100,18,333
01232100,3,370
01232100,35,307
01232100,42,399
01232105,10,217
01232105,13,229
01232105,13,451
01232105,13,833
01232105,15,630
01232105,4,223
01232105,5,389
01232105,5,397
01232105,7,580
01232105,2,197
01232105,20,386
01232105,32,787
01232105,4,487
01232110,1,369
01232110,10,405
01232110,2,371
01232110,3,148
01232110,7,666
01232110,2,229
01232113,2,318
01232113,14,337
01232114,8,361
01232115,2,187
01232115,2,487
01232115,3,258
01232115,4,255
01232115,5,281
01232115,5,287
01232115,5,325
01232115,7,256
01232115,7,515
01232115,8,246
01232115,9,373
01232115,0,192
01232115,0,319
01232115,13,491
01232116,6,677
01232118,31,304
01232120,10,462
01232120,11,1020
01232120,21,737
01232120,5,178
01232120,6,308
01232120,6,313
01232120,0,237
01232120,10,251
01232122,9,188
01232123,75,495
01232125,10,440
01232125,16,1140
01232125,2,304
01232125,3,437
01232125,5,288
01232125,8,197
01232125,0,308
01232125,2,487
01232125,43,342
01232128,42,328
01232130,1,239
01232130,5,370
01232130,6,239
01232130,0,256
01232130,0,337
01232130,10,611
01232130,18,337
01232130,25,446
01232130,3,495
01232130,6,687
01232130,7,370
01232133,13,296
01232134,17,197
01232135,1,284
01232135,1,386
01232135,10,358
01232135,3,487
01232135,4,189
01232135,6,314
01232135,7,271
01232135,14,236
01232135,7,389
01232137,5,407
01232140,3,256
01232140,0,325
01232140,5,373
01232141,4,369
01232143,45,351
01232145,10,588
01232145,2,417
01232145,2,507
